t,Sol_x,Sol_y,Mercurio_x,Mercurio_y,Venus_x,Venus_y,Tierra_x,Tierra_y,Marte_x,Marte_y,Jupiter_x,Jupiter_y,Saturno_x,Saturno_y,Urano_x,Urano_y,Neptuno_x,Neptuno_y,
75.400000,0.015790,0.251172,0.090791,-0.126632,0.543450,0.744678,-0.976715,0.146405,1.381031,0.928657,-2.535310,4.811601,-8.901770,-3.197930,16.588766,-9.325115,-28.472715,5.908249,
75.500000,0.015993,0.251698,0.141503,0.613742,-0.131250,0.957233,-0.724176,-0.418123,1.083813,1.339246,-2.771505,4.672198,-8.826352,-3.386237,16.660609,-9.201195,-28.495016,5.793056,
75.600000,0.016186,0.252237,-0.254998,-0.016316,-0.663069,0.489207,-0.187473,-0.725540,0.668619,1.629702,-2.999992,4.520569,-8.746939,-3.572898,16.731514,-9.076741,-28.516857,5.677773,
75.700000,0.016368,0.252785,0.389874,0.351459,-0.536348,-0.208273,0.427360,-0.658146,0.181338,1.768005,-3.220142,4.357139,-8.663566,-3.757828,16.801477,-8.951763,-28.538237,5.562402,
75.800000,0.016540,0.253342,-0.353758,0.336768,0.125840,-0.459803,0.884960,-0.242109,-0.324183,1.738944,-3.431346,4.182364,-8.576271,-3.940944,16.870496,-8.826266,-28.559157,5.446946,
75.900000,0.016703,0.253907,0.309823,0.001596,0.683660,-0.024859,1.010656,0.363331,-0.792086,1.545792,-3.633024,3.996731,-8.485094,-4.122163,16.938565,-8.700257,-28.579615,5.331406,
76.000000,0.016858,0.254480,-0.111876,0.612931,0.602833,0.677363,0.756602,0.926964,-1.170668,1.209950,-3.824620,3.800757,-8.390075,-4.301402,17.005682,-8.573745,-28.599612,5.215784,
76.100000,0.017004,0.255064,-0.027056,-0.126512,-0.039371,0.973852,0.219761,1.233471,-1.418096,0.768585,-4.005606,3.594986,-8.291259,-4.478580,17.071842,-8.446735,-28.619146,5.100082,
76.200000,0.017138,0.255659,0.248519,0.562525,-0.626398,0.577500,-0.394658,1.165365,-1.507027,0.270516,-4.175484,3.379991,-8.188689,-4.653616,17.137042,-8.319236,-28.638219,4.984302,
76.300000,0.017258,0.256263,-0.323204,0.085911,-0.589707,-0.130361,-0.851093,0.748384,-1.427629,-0.229178,-4.333787,3.156369,-8.082412,-4.826432,17.201279,-8.191254,-28.656828,4.868446,
76.400000,0.017363,0.256874,0.403717,0.237714,0.035115,-0.464126,-0.974047,0.142450,-1.188660,-0.675243,-4.480079,2.924739,-7.972475,-4.996949,17.264548,-8.062797,-28.674975,4.752515,
76.500000,0.017455,0.257489,-0.307979,0.452931,0.643663,-0.103348,-0.716148,-0.419526,-0.816500,-1.018344,-4.613957,2.685743,-7.858930,-5.165089,17.326847,-7.933872,-28.692659,4.636511,
76.600000,0.017533,0.258108,0.220080,-0.070709,0.652378,0.603538,-0.176615,-0.721641,-0.352237,-1.220512,-4.735052,2.440044,-7.741826,-5.330776,17.388173,-7.804486,-28.709879,4.520437,
76.700000,0.017600,0.258732,0.006716,0.640428,0.052983,0.979092,0.437392,-0.648233,0.152864,-1.259329,-4.843032,2.188321,-7.621218,-5.493935,17.448521,-7.674646,-28.726635,4.404293,
76.800000,0.017653,0.259361,-0.141184,-0.089116,-0.579672,0.660732,0.890818,-0.227750,0.643010,-1.130415,-4.937600,1.931272,-7.497159,-5.654491,17.507888,-7.544360,-28.742927,4.288083,
76.900000,0.017691,0.259994,0.332635,0.482052,-0.633546,-0.045988,1.010555,0.378924,1.064042,-0.847924,-5.018493,1.669608,-7.369706,-5.812372,17.566272,-7.413636,-28.758754,4.171808,
77.000000,0.017716,0.260629,-0.358244,0.205357,-0.056271,-0.456562,0.750964,0.940153,1.369424,-0.442986,-5.085491,1.404052,-7.238916,-5.967506,17.623670,-7.282480,-28.774117,4.055470,
77.100000,0.017726,0.261265,0.380347,0.126081,0.593144,-0.175837,0.211058,1.241550,1.525395,0.039723,-5.138406,1.135339,-7.104849,-6.119822,17.680077,-7.150900,-28.789015,3.939070,
77.200000,0.017724,0.261903,-0.230287,0.549815,0.691250,0.524289,-0.402818,1.167581,1.514712,0.546920,-5.177094,0.864212,-6.967564,-6.269252,17.735491,-7.018903,-28.803448,3.822611,
77.300000,0.017708,0.262544,0.110423,-0.111489,0.144313,0.972796,-0.855347,0.746257,1.338563,1.022616,-5.201446,0.591421,-6.827125,-6.415726,17.789910,-6.886498,-28.817415,3.706094,
77.400000,0.017677,0.263186,0.125738,0.630598,-0.523683,0.737541,-0.972584,0.139193,1.016428,1.414312,-5.211395,0.317720,-6.683594,-6.559179,17.843329,-6.753690,-28.830917,3.589522,
77.500000,0.017629,0.263829,-0.240472,-0.017580,-0.667235,0.043465,-0.709417,-0.420247,0.583920,1.678808,-5.206912,0.043867,-6.537037,-6.699545,17.895747,-6.620489,-28.843953,3.472895,
77.600000,0.017564,0.264469,0.385935,0.380444,-0.146917,-0.437290,-0.167151,-0.717132,0.088836,1.786972,-5.188008,-0.229382,-6.387519,-6.836759,17.947160,-6.486900,-28.856522,3.356217,
77.700000,0.017483,0.265104,-0.356468,0.330412,0.532874,-0.241228,0.445965,-0.637809,-0.414135,1.726948,-5.154733,-0.501270,-6.235109,-6.970760,17.997565,-6.352933,-28.868625,3.239489,
77.800000,0.017390,0.265734,0.321995,0.027300,0.718812,0.440801,0.895178,-0.212978,-0.869447,1.505455,-5.107178,-0.771044,-6.079875,-7.101486,18.046961,-6.218594,-28.880262,3.122713,
77.900000,0.017286,0.266360,-0.128559,0.618025,0.233183,0.954986,1.008926,0.394833,-1.226827,1.147033,-5.045470,-1.037958,-5.921887,-7.228878,18.095344,-6.083890,-28.891432,3.005890,
78.000000,0.017169,0.266984,-0.008807,-0.116453,-0.459310,0.806650,0.743778,0.953544,-1.446821,0.691336,-4.969780,-1.301272,-5.761217,-7.352876,18.142711,-5.948831,-28.902135,2.889023,
78.100000,0.017037,0.267604,0.233528,0.584903,-0.690261,0.136507,0.200823,1.249699,-1.505142,0.188759,-4.880313,-1.560256,-5.597937,-7.473425,18.189060,-5.813422,-28.912372,2.772114,
78.200000,0.016891,0.268220,-0.315082,0.081540,-0.235411,-0.406702,-0.412452,1.169766,-1.395355,-0.305121,-4.777314,-1.814193,-5.432122,-7.590469,18.234389,-5.677672,-28.922140,2.655164,
78.300000,0.016730,0.268828,0.403487,0.267680,0.463796,-0.298529,-0.861005,0.744059,-1.129596,-0.735683,-4.661064,-2.062377,-5.263846,-7.703955,18.278696,-5.541588,-28.931442,2.538175,
78.400000,0.016556,0.269429,-0.317975,0.448786,0.734534,0.354446,-0.972490,0.135874,-0.737237,-1.055293,-4.531882,-2.304121,-5.093184,-7.813830,18.321976,-5.405179,-28.940276,2.421150,
78.500000,0.016370,0.270021,0.234127,-0.049077,0.317949,0.925913,-0.704066,-0.421030,-0.261633,-1.228577,-4.390123,-2.538751,-4.920215,-7.920044,18.364230,-5.268451,-28.948642,2.304090,
78.600000,0.016171,0.270606,-0.013016,0.651147,-0.387744,0.866755,-0.159091,-0.712727,0.244659,-1.236324,-4.236176,-2.765615,-4.745016,-8.022548,18.405453,-5.131412,-28.956540,2.186997,
78.700000,0.015960,0.271182,-0.126171,-0.084661,-0.702258,0.231481,0.453110,-0.627571,0.725692,-1.077608,-4.070463,-2.984083,-4.567666,-8.121294,18.445645,-4.994070,-28.963970,2.069872,
78.800000,0.015736,0.271747,0.319759,0.508250,-0.320332,-0.365368,0.898092,-0.198516,1.128301,-0.769889,-3.893441,-3.193545,-4.388246,-8.216237,18.484802,-4.856434,-28.970932,1.952719,
78.900000,0.015501,0.272300,-0.357435,0.198821,0.387004,-0.346943,1.005873,0.410276,1.407975,-0.347089,-3.705596,-3.393417,-4.206835,-8.307334,18.522923,-4.718509,-28.977426,1.835538,
79.000000,0.015258,0.272840,0.383767,0.154663,0.738235,0.266440,0.735256,0.966331,1.533772,0.144145,-3.507446,-3.583142,-4.023517,-8.394541,18.560005,-4.580305,-28.983452,1.718332,
79.100000,0.015008,0.273370,-0.246630,0.548825,0.397368,0.885935,0.189364,1.257174,1.491748,0.649595,-3.299537,-3.762189,-3.838374,-8.477819,18.596047,-4.441829,-28.989009,1.601102,
79.200000,0.014750,0.273891,0.124969,-0.095540,-0.310066,0.916803,-0.423229,1.171260,1.286508,1.113458,-3.082444,-3.930057,-3.651488,-8.557129,18.631047,-4.303089,-28.994098,1.483851,
79.300000,0.014482,0.274402,0.104844,0.646347,-0.702960,0.326741,-0.867772,0.741152,0.940701,1.484521,-2.856764,-4.086276,-3.462945,-8.632434,18.665003,-4.164092,-28.998718,1.366580,
79.400000,0.014203,0.274901,-0.230228,-0.018715,-0.400248,-0.314034,-0.973484,0.131806,0.492521,1.721831,-2.623123,-4.230407,-3.272829,-8.703698,18.697913,-4.024847,-29.002870,1.249291,
79.500000,0.013915,0.275386,0.376336,0.408409,0.303749,-0.385806,-0.699773,-0.422597,-0.008524,1.799229,-2.382167,-4.362045,-3.081226,-8.770890,18.729775,-3.885361,-29.006552,1.131987,
79.600000,0.013620,0.275854,-0.363110,0.322894,0.729934,0.178042,-0.152069,-0.709120,-0.507095,1.708235,-2.134561,-4.480819,-2.888222,-8.833976,18.760587,-3.745641,-29.009766,1.014668,
79.700000,0.013320,0.276308,0.328740,0.052277,0.470309,0.835614,0.459203,-0.618154,-0.948141,1.458979,-1.880993,-4.586394,-2.693904,-8.892929,18.790349,-3.605697,-29.012512,0.897337,
79.800000,0.013016,0.276748,-0.149600,0.620811,-0.227408,0.955955,0.899927,-0.184947,-1.282984,1.079070,-1.622166,-4.678470,-2.498360,-8.947720,18.819058,-3.465535,-29.014788,0.779997,
79.900000,0.012709,0.277174,0.004875,-0.107263,-0.692217,0.420655,1.001748,0.424703,-1.474688,0.610533,-1.358797,-4.756786,-2.301676,-8.998325,18.846712,-3.325164,-29.016595,0.662647,
80.000000,0.012396,0.277587,0.213510,0.604605,-0.473593,-0.253618,0.725729,0.977969,-1.502125,0.105166,-1.091618,-4.821119,-2.103943,-9.044718,18.873311,-3.184591,-29.017933,0.545292,
80.100000,0.012080,0.277984,-0.310633,0.075407,0.215673,-0.414424,0.177011,1.263405,-1.362302,-0.381177,-0.821372,-4.871284,-1.905248,-9.086880,18.898853,-3.043825,-29.018803,0.427932,
80.200000,0.011763,0.278366,0.398074,0.295230,0.709931,0.090783,-0.434796,1.171459,-1.070689,-0.794740,-0.548809,-4.907134,-1.705683,-9.124789,18.923336,-2.902873,-29.019203,0.310570,
80.300000,0.011444,0.278734,-0.331404,0.441583,0.535717,0.775779,-0.875243,0.736939,-0.659514,-1.089797,-0.274689,-4.928566,-1.505335,-9.158430,18.946760,-2.761743,-29.019134,0.193207,
80.400000,0.011125,0.279088,0.243608,-0.029590,-0.140959,0.983576,-0.975125,0.126453,-0.174219,-1.233704,0.000226,-4.935513,-1.304296,-9.187785,18.969122,-2.620443,-29.018597,0.075845,
80.500000,0.010805,0.279428,-0.036624,0.657941,-0.670079,0.511734,-0.696117,-0.425423,0.331552,-1.210509,0.275170,-4.927951,-1.102658,-9.212842,18.990422,-2.478981,-29.017590,-0.041514,
80.600000,0.010482,0.279754,-0.114625,-0.082647,-0.539117,-0.185066,-0.145711,-0.706790,0.801884,-1.022726,0.549376,-4.905895,-0.900509,-9.233589,19.010659,-2.337364,-29.016114,-0.158867,
80.700000,0.010159,0.280061,0.302583,0.530487,0.124249,-0.432353,0.464633,-0.610086,1.184773,-0.691062,0.822079,-4.869401,-0.697943,-9.250016,19.029831,-2.195602,-29.014170,-0.276214,
80.800000,0.009840,0.280352,-0.359205,0.188841,0.678652,0.006054,0.901154,-0.172810,1.437879,-0.252125,1.092519,-4.818565,-0.495052,-9.262116,19.047938,-2.053701,-29.011756,-0.393552,
80.900000,0.009525,0.280626,0.383116,0.179716,0.592660,0.707416,0.997102,0.437641,1.533205,0.245623,1.359939,-4.753525,-0.291925,-9.269882,19.064978,-1.911670,-29.008874,-0.510879,
81.000000,0.009217,0.280886,-0.265436,0.543240,-0.051973,0.999260,0.715770,0.988082,1.460186,0.747223,1.623594,-4.674456,-0.088657,-9.273311,19.080951,-1.769516,-29.005523,-0.628193,
81.100000,0.008914,0.281135,0.136392,-0.082875,-0.636760,0.598593,0.164323,1.268071,1.226851,1.197286,1.882746,-4.581576,0.114661,-9.272402,19.095855,-1.627249,-29.001703,-0.745493,
81.200000,0.008615,0.281372,0.081070,0.657003,-0.595669,-0.109395,-0.446566,1.170067,0.858945,1.546109,2.136670,-4.475138,0.317936,-9.267154,19.109691,-1.484874,-28.997414,-0.862776,
81.300000,0.008319,0.281594,-0.221886,-0.023557,0.031028,-0.439277,-0.882770,0.731148,0.397082,1.755171,2.384657,-4.355435,0.521076,-9.257570,19.122456,-1.342402,-28.992657,-0.980041,
81.400000,0.008029,0.281802,0.363697,0.431584,0.636712,-0.074784,-0.976703,0.119579,-0.107738,1.801391,2.626012,-4.222799,0.723989,-9.243653,19.134151,-1.199838,-28.987431,-1.097285,
81.500000,0.007746,0.281996,-0.370882,0.310660,0.640291,0.631683,-0.692337,-0.429697,-0.599761,1.679684,2.860059,-4.077594,0.926583,-9.225410,19.144775,-1.057193,-28.981737,-1.214508,
81.600000,0.007472,0.282177,0.333013,0.073041,0.038056,1.002748,-0.139215,-0.705859,-1.024652,1.403525,3.086143,-3.920225,1.128764,-9.202848,19.154327,-0.914472,-28.975574,-1.331706,
81.700000,0.007206,0.282346,-0.171806,0.618012,-0.592778,0.679670,0.470204,-0.603408,-1.335495,1.003457,3.303631,-3.751126,1.330442,-9.175977,19.162807,-0.771685,-28.968943,-1.448878,
81.800000,0.006948,0.282504,0.017271,-0.102071,-0.642159,-0.027904,0.902561,-0.162074,-1.497988,0.523712,3.511914,-3.570768,1.531524,-9.144810,19.170215,-0.628840,-28.961844,-1.566023,
81.900000,0.006698,0.282648,0.191982,0.618653,-0.062357,-0.435032,0.992707,0.449155,-1.494222,0.017312,3.710407,-3.379652,1.731918,-9.109359,19.176549,-0.485944,-28.954277,-1.683137,
82.000000,0.006461,0.282780,-0.306248,0.064776,0.584874,-0.150396,0.706174,0.996744,-1.324657,-0.459787,3.898554,-3.178310,1.931534,-9.069640,19.181809,-0.343006,-28.946241,-1.800220,
82.100000,0.006235,0.282901,0.391252,0.317740,0.678008,0.549831,0.152148,1.271294,-1.008057,-0.854875,4.075828,-2.967302,2.130280,-9.025671,19.185996,-0.200033,-28.937738,-1.917269,
82.200000,0.006023,0.283014,-0.344340,0.428972,0.127875,0.994097,-0.457675,1.167304,-0.579418,-1.124303,4.241731,-2.747216,2.328065,-8.977471,19.189109,-0.057033,-28.928768,-2.034283,
82.300000,0.005822,0.283121,0.252515,-0.014459,-0.538702,0.753798,-0.889544,0.724099,-0.086102,-1.238296,4.395799,-2.518666,2.524800,-8.925061,19.191148,0.085985,-28.919330,-2.151260,
82.400000,0.005630,0.283220,-0.059934,0.658832,-0.677708,0.058198,-0.977488,0.111543,0.417384,-1.184241,4.537598,-2.282289,2.720394,-8.868466,19.192112,0.229014,-28.909424,-2.268197,
82.500000,0.005449,0.283311,-0.102358,-0.084825,-0.154275,-0.419572,-0.687733,-0.435081,0.875402,-0.968078,4.666733,-2.038745,2.914758,-8.807709,19.192002,0.372045,-28.899052,-2.385093,
82.600000,0.005279,0.283391,0.285445,0.547186,0.524064,-0.219487,-0.131851,-0.705997,1.237324,-0.613665,4.782840,-1.788714,3.107803,-8.742817,19.190818,0.515071,-28.888212,-2.501946,
82.700000,0.005123,0.283463,-0.359173,0.174141,0.705342,0.463220,0.476673,-0.597751,1.463135,-0.160140,4.885594,-1.532894,3.299442,-8.673821,19.188559,0.658083,-28.876906,-2.618754,
82.800000,0.004983,0.283528,0.382836,0.200112,0.216202,0.973565,0.904859,-0.152331,1.527859,0.342390,4.974707,-1.271999,3.489586,-8.600750,19.185226,0.801075,-28.865132,-2.735515,
82.900000,0.004859,0.283589,-0.282165,0.532232,-0.475300,0.819952,0.989204,0.459670,1.424332,0.838404,5.049929,-1.006759,3.678148,-8.523637,19.180819,0.944036,-28.852893,-2.852228,
83.000000,0.004748,0.283647,0.149202,-0.074136,-0.701650,0.147682,0.697516,1.004383,1.163985,1.273104,5.111050,-0.737913,3.865043,-8.442516,19.175338,1.086961,-28.840187,-2.968890,
83.100000,0.004651,0.283701,0.059033,0.662163,-0.243082,-0.392957,0.141014,1.273493,0.775577,1.598476,5.157899,-0.466215,4.050185,-8.357424,19.168783,1.229840,-28.827016,-3.085499,
83.200000,0.004567,0.283752,-0.210885,-0.032236,0.455428,-0.280624,-0.467619,1.163571,0.302014,1.778591,5.190345,-0.192422,4.233489,-8.268398,19.161156,1.372666,-28.813378,-3.202054,
83.300000,0.004499,0.283800,0.352625,0.450009,0.721881,0.373602,-0.895053,0.716181,-0.204395,1.793565,5.208298,0.082700,4.414872,-8.175480,19.152455,1.515430,-28.799275,-3.318553,
83.400000,0.004445,0.283847,-0.375198,0.294068,0.301579,0.941724,-0.976961,0.102751,-0.687717,1.641751,5.211708,0.358382,4.594249,-8.078709,19.142683,1.658126,-28.784707,-3.434993,
83.500000,0.004406,0.283895,0.339351,0.090111,-0.403563,0.877240,-0.681816,-0.441117,-1.094563,1.339923,5.200566,0.633854,4.771540,-7.978130,19.131838,1.800744,-28.769673,-3.551374,
83.600000,0.004379,0.283943,-0.190618,0.610432,-0.713554,0.239297,-0.123205,-0.706715,-1.379989,0.921428,5.174905,0.908347,4.946662,-7.873788,19.119922,1.943277,-28.754175,-3.667692,
83.700000,0.004365,0.283991,0.032818,-0.099857,-0.327367,-0.355432,0.484390,-0.592648,-1.512458,0.432501,5.134798,1.181094,5.119537,-7.765730,19.106936,2.085717,-28.738212,-3.783947,
83.800000,0.004365,0.284038,0.173395,0.628275,0.380035,-0.332716,0.908406,-0.143157,-1.477332,-0.072834,5.080358,1.451334,5.290083,-7.654004,19.092880,2.228055,-28.721785,-3.900136,
83.900000,0.004381,0.284084,-0.297603,0.051164,0.727382,0.282526,0.987000,0.469605,-1.278491,-0.538738,5.011738,1.718311,5.458224,-7.538661,19.077755,2.370285,-28.704894,-4.016258,
84.000000,0.004414,0.284134,0.387290,0.336875,0.382642,0.899252,0.690225,1.011481,-0.937902,-0.913731,4.929134,1.981281,5.623882,-7.419752,19.061561,2.512398,-28.687539,-4.132310,
84.100000,0.004463,0.284189,-0.352594,0.412916,-0.324669,0.924905,0.131286,1.275226,-0.493196,-1.156378,4.832776,2.239511,5.786981,-7.297331,19.044300,2.654386,-28.669720,-4.248290,
84.200000,0.004524,0.284252,0.264886,-0.001576,-0.713242,0.331762,-0.476132,1.159444,0.006501,-1.239871,4.722938,2.492279,5.947447,-7.171454,19.025973,2.796242,-28.651439,-4.364198,
84.300000,0.004597,0.284320,-0.078956,0.656163,-0.405841,-0.307394,-0.899088,0.707952,0.505989,-1.154981,4.599927,2.738883,6.105205,-7.042177,19.006581,2.937956,-28.632695,-4.480030,
84.400000,0.004680,0.284393,-0.085586,-0.088646,0.299018,-0.374792,-0.974915,0.093776,0.950095,-0.911081,4.464089,2.978634,6.260184,-6.909559,18.986124,3.079522,-28.613488,-4.595786,
84.500000,0.004776,0.284470,0.272054,0.561047,0.721750,0.191562,-0.674378,-0.447178,1.289768,-0.535103,4.315807,3.210864,6.412312,-6.773659,18.964604,3.220932,-28.593819,-4.711463,
84.600000,0.004886,0.284553,-0.353819,0.157676,0.458078,0.846974,-0.113093,-0.707316,1.487488,-0.068568,4.155496,3.434929,6.561519,-6.634539,18.942022,3.362177,-28.573689,-4.827059,
84.700000,0.005008,0.284644,0.386292,0.218905,-0.239982,0.962244,0.493489,-0.587345,1.521415,0.436994,3.983607,3.650204,6.707737,-6.492261,18.918379,3.503250,-28.553096,-4.942572,
84.800000,0.005141,0.284743,-0.293587,0.519096,-0.700724,0.423508,0.913268,-0.133752,1.387806,0.925739,3.800622,3.856092,6.850898,-6.346892,18.893677,3.644142,-28.532043,-5.058001,
84.900000,0.005285,0.284851,0.166392,-0.065910,-0.477100,-0.249595,0.986079,0.479785,1.101436,1.343675,3.607053,4.052020,6.990938,-6.198495,18.867917,3.784847,-28.510529,-5.173344,
85.000000,0.005440,0.284967,0.041622,0.665398,0.213732,-0.406018,0.684217,1.018850,0.693965,1.644633,3.403444,4.237445,7.127791,-6.047139,18.841100,3.925355,-28.488554,-5.288599,
85.100000,0.005606,0.285092,-0.194605,-0.041006,0.705036,0.102293,0.122868,1.277281,0.210440,1.795381,3.190365,4.411853,7.261394,-5.892891,18.813228,4.065660,-28.466120,-5.403764,
85.200000,0.005783,0.285228,0.345596,0.467497,0.526661,0.785853,-0.483303,1.155733,-0.295697,1.779289,2.968411,4.574760,7.391686,-5.735823,18.784303,4.205753,-28.443226,-5.518836,
85.300000,0.005970,0.285377,-0.373802,0.277129,-0.150881,0.988844,-0.901778,0.700276,-0.768517,1.598167,2.738204,4.725718,7.518608,-5.576005,18.754325,4.345626,-28.419872,-5.633816,
85.400000,0.006163,0.285539,0.349777,0.107529,-0.676271,0.513269,-0.971582,0.085504,-1.155779,1.272051,2.500389,4.864307,7.642100,-5.413509,18.723297,4.485272,-28.396060,-5.748699,
85.500000,0.006362,0.285713,-0.204172,0.602261,-0.540085,-0.182791,-0.665765,-0.452426,-1.414694,0.836984,2.255628,4.990146,7.762107,-5.248410,18.691220,4.624683,-28.371789,-5.863485,
85.600000,0.006565,0.285897,0.053076,-0.096370,0.125470,-0.425734,-0.101913,-0.707053,-1.516643,0.341036,2.004607,5.102889,7.878572,-5.080783,18.658097,4.763851,-28.347060,-5.978172,
85.700000,0.006774,0.286090,0.159162,0.637783,0.677428,0.016285,0.503592,-0.581143,-1.450336,-0.160993,1.748025,5.202226,7.991442,-4.910704,18.623928,4.902768,-28.321874,-6.092758,
85.800000,0.006992,0.286293,-0.283579,0.038997,0.587244,0.716975,0.919083,-0.123401,-1.223059,-0.613625,1.486600,5.287883,8.100666,-4.738249,18.588717,5.041426,-28.296230,-6.207240,
85.900000,0.007217,0.286510,0.387106,0.357042,-0.058832,1.004423,0.986049,0.490940,-0.859884,-0.966827,1.221059,5.359628,8.206192,-4.563498,18.552463,5.179818,-28.270129,-6.321618,
86.000000,0.007447,0.286742,-0.355466,0.397937,-0.640368,0.599763,0.679052,1.027178,-0.400898,-1.181538,0.952143,5.417265,8.307973,-4.386530,18.515171,5.317936,-28.243573,-6.435890,
86.100000,0.007680,0.286988,0.281138,0.013542,-0.593913,-0.107923,0.115288,1.280273,0.103211,-1.233997,0.680601,5.460639,8.405962,-4.207425,18.476841,5.455772,-28.216560,-6.550052,
86.200000,0.007914,0.287247,-0.093434,0.654463,0.035528,-0.433487,-0.489612,1.152977,0.596766,-1.118372,0.407190,5.489632,8.500112,-4.026266,18.437476,5.593319,-28.189092,-6.664105,
86.300000,0.008150,0.287519,-0.064374,-0.089582,0.639235,-0.064859,-0.903599,0.693630,1.025250,-0.847410,0.132669,5.504169,8.590382,-3.843134,18.397078,5.730567,-28.161169,-6.778045,
86.400000,0.008388,0.287804,0.262177,0.576543,0.638581,0.641698,-0.967418,0.078360,1.341342,-0.451026,-0.142197,5.504215,8.676728,-3.658113,18.355650,5.867511,-28.132792,-6.891871,
86.500000,0.008628,0.288103,-0.343654,0.143963,0.034357,1.008829,-0.656399,-0.456458,1.510147,0.027006,-0.416644,5.489773,8.759113,-3.471287,18.313192,6.004142,-28.103960,-7.005581,
86.600000,0.008866,0.288416,0.392743,0.240497,-0.593795,0.681617,-0.090091,-0.705523,1.513047,0.533898,-0.689910,5.460888,8.837496,-3.282741,18.269708,6.140453,-28.074675,-7.119173,
86.700000,0.009103,0.288742,-0.300635,0.508252,-0.637858,-0.026116,0.514211,-0.573672,1.349756,1.013678,-0.961236,5.417645,8.911844,-3.092562,18.225201,6.276435,-28.044937,-7.232646,
86.800000,0.009337,0.289079,0.186735,-0.053885,-0.054822,-0.429082,0.925313,-0.111822,1.038344,1.413382,-1.229868,5.360168,8.982120,-2.900836,18.179672,6.412082,-28.014747,-7.345998,
86.900000,0.009570,0.289427,0.027465,0.670958,0.590912,-0.139857,0.986387,0.503269,0.613242,1.688889,-1.495062,5.288622,9.048293,-2.707650,18.133124,6.547385,-27.984105,-7.459226,
87.000000,0.009803,0.289788,-0.174715,-0.045677,0.679770,0.561212,0.674260,1.036657,0.121439,1.809806,-1.756082,5.203209,9.110332,-2.513093,18.085559,6.682337,-27.953011,-7.572330,
87.100000,0.010035,0.290162,0.340779,0.488089,0.127081,1.002030,0.108096,1.284439,-0.382707,1.762817,-2.012204,5.104169,9.168209,-2.317252,18.036980,6.816930,-27.921466,-7.685306,
87.200000,0.010263,0.290552,-0.368750,0.263854,-0.537448,0.757523,-0.495558,1.151442,-0.843474,1.553159,-2.262719,4.991782,9.221896,-2.120219,17.987390,6.951158,-27.889471,-7.798154,
87.300000,0.010484,0.290956,0.362014,0.129111,-0.671344,0.061331,-0.905119,0.688230,-1.209938,1.204044,-2.506934,4.866364,9.271370,-1.922081,17.936792,7.085011,-27.857026,-7.910871,
87.400000,0.010697,0.291372,-0.214882,0.597240,-0.144317,-0.412562,-0.963014,0.072478,-1.441600,0.754089,-2.744170,4.728265,9.316607,-1.722931,17.885187,7.218483,-27.824132,-8.023456,
87.500000,0.010902,0.291798,0.075365,-0.088038,0.533047,-0.207551,-0.646863,-0.459188,-1.512859,0.253044,-2.973773,4.577871,9.357586,-1.522858,17.832580,7.351566,-27.790789,-8.135907,
87.600000,0.011101,0.292232,0.146496,0.650585,0.710052,0.476758,-0.078214,-0.702638,-1.415828,-0.243704,-3.195108,4.415604,9.394288,-1.321955,17.778972,7.484253,-27.756998,-8.248222,
87.700000,0.011295,0.292677,-0.267197,0.031573,0.217767,0.984147,0.524729,-0.564834,-1.161202,-0.681247,-3.407561,4.241916,9.426697,-1.120312,17.724367,7.616537,-27.722759,-8.360399,
87.800000,0.011481,0.293132,0.387544,0.381300,-0.472350,0.826223,0.931296,-0.098930,-0.777076,-1.011205,-3.610545,4.057291,9.454798,-0.918022,17.668767,7.748408,-27.688073,-8.472437,
87.900000,0.011660,0.293598,-0.356262,0.387003,-0.693844,0.152875,0.986384,0.516826,-0.305848,-1.197072,-3.803500,3.862243,9.478576,-0.715177,17.612176,7.879862,-27.652941,-8.584333,
88.000000,0.011829,0.294073,0.297780,0.033609,-0.231396,-0.384226,0.669076,1.047291,0.200450,-1.218245,-3.985893,3.657315,9.498023,-0.511870,17.554597,8.010889,-27.617363,-8.696086,
88.100000,0.011988,0.294556,-0.106923,0.656297,0.466600,-0.266765,0.100485,1.289715,0.685901,-1.072309,-4.157218,3.443077,9.513127,-0.308194,17.496033,8.141482,-27.581340,-8.807694,
88.200000,0.012140,0.295048,-0.042482,-0.085267,0.728859,0.389718,-0.501939,1.151008,1.096874,-0.775318,-4.317004,3.220124,9.523883,-0.104241,17.436486,8.271635,-27.544872,-8.919155,
88.300000,0.012282,0.295548,0.252014,0.595802,0.304884,0.955437,-0.907099,0.683956,1.387959,-0.360027,-4.464809,2.989077,9.530285,0.099895,17.375961,8.401339,-27.507960,-9.030468,
88.400000,0.012413,0.296057,-0.332627,0.134988,-0.399629,0.886602,-0.959135,0.067757,1.526994,0.127723,-4.600224,2.750575,9.532331,0.304120,17.314460,8.530588,-27.470604,-9.141631,
88.500000,0.012531,0.296573,0.398159,0.266577,-0.705118,0.247057,-0.637967,-0.460748,1.498632,0.634082,-4.722876,2.505283,9.530019,0.508343,17.251987,8.659373,-27.432806,-9.252641,
88.600000,0.012636,0.297095,-0.307388,0.501246,-0.314815,-0.344552,-0.067112,-0.698626,1.306030,1.103146,-4.832427,2.253879,9.523351,0.712469,17.188546,8.787689,-27.394566,-9.363497,
